255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	255	209	114	85	95	178	252	255	231	154	93	85	85	87	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	85	85	93	154	231	255	252	178	95	85	114	209	255	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	249	163	85	85	144	232	255	244	165	93	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	93	165	244	255	232	144	85	85	163	249	255	252	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	255	225	122	85	101	194	255	255	190	105	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	105	191	255	255	194	101	85	122	225	255	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	255	194	95	85	136	234	255	231	136	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	136	231	255	233	136	85	95	194	255	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	255	165	85	85	175	255	255	185	97	85	87	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	85	97	185	255	255	175	85	85	167	255	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	249	144	85	102	205	255	243	144	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	145	243	255	205	102	85	144	249	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	239	127	85	119	227	255	218	113	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	113	218	255	227	117	85	127	239	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	235	118	85	133	243	255	195	93	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	93	195	255	242	133	85	118	235	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	230	109	85	143	251	255	173	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	173	255	251	143	85	109	230	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	235	109	85	154	253	255	158	85	86	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	86	85	158	255	252	154	85	109	236	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	240	118	85	154	255	255	147	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	87	86	85	85	85	85	85	85	85	85	85	85	86	87	87	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	147	255	255	153	85	118	240	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	248	126	85	143	254	253	148	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	86	85	85	85	85	85	85	88	91	96	106	106	96	91	88	85	85	85	85	85	85	86	87	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	147	253	253	143	85	126	248	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	255	143	85	133	250	255	147	85	88	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	85	85	85	85	95	118	149	179	198	216	231	241	243	248	248	243	241	231	216	198	179	149	118	95	85	85	85	85	87	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	88	85	147	255	250	133	85	143	255	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	167	85	119	242	255	158	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	86	85	85	85	117	161	207	235	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	235	207	161	117	85	85	85	86	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	157	255	241	117	85	166	255	252	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	253	255	195	85	103	229	255	173	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	85	109	166	219	253	255	255	255	254	253	252	252	253	253	254	254	254	254	254	254	253	253	252	252	253	254	255	255	255	253	219	166	110	85	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	173	255	227	102	85	195	255	253	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	253	255	227	96	87	207	255	195	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	86	85	85	131	197	247	255	255	255	252	253	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	253	252	255	255	255	249	200	131	85	85	86	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	195	255	207	87	96	227	255	253	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	254	253	249	119	85	175	255	219	91	86	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	132	211	255	255	255	253	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	253	255	255	255	215	135	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	86	91	219	255	175	85	119	249	253	254	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	253	255	162	85	135	255	241	110	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	85	118	204	255	255	254	253	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	254	255	255	204	118	85	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	110	241	255	135	85	162	255	253	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	253	255	212	85	102	235	255	142	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	91	173	249	255	254	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	254	255	249	174	93	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	143	255	235	102	85	212	255	253	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	254	253	248	113	85	195	255	187	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	123	221	255	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	255	225	123	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	187	255	195	85	113	248	253	254	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	253	255	169	85	143	255	231	96	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	91	161	249	255	252	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	252	255	250	161	85	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	96	231	255	143	85	169	255	253	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	253	254	228	91	97	234	254	134	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	106	247	255	251	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	255	192	89	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	134	254	234	96	91	228	254	253	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	253	255	138	85	179	255	192	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	117	240	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	252	255	215	99	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	193	255	178	85	138	255	253	255	255	255	255	255	255	255	
255	255	255	255	255	255	253	255	211	85	113	249	243	103	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	226	107	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	104	243	249	113	85	211	255	253	255	255	255	255	255	255	
255	255	255	255	255	255	253	253	123	85	201	255	164	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	231	106	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	164	255	201	85	123	253	253	255	255	255	255	255	255	
255	255	255	255	255	253	255	207	85	125	253	231	93	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	227	99	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	93	231	253	123	85	207	255	253	255	255	255	255	255	
255	255	255	255	255	253	254	124	85	209	255	152	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	215	91	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	151	255	207	85	124	254	253	255	255	255	255	255	
255	255	255	255	253	255	213	85	120	253	231	91	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	87	105	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	251	255	193	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	91	231	253	120	85	213	255	253	255	255	255	255	
255	255	255	255	253	255	139	85	198	255	152	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	161	239	117	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	161	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	153	255	198	85	139	255	253	255	255	255	255	
255	255	255	253	255	230	88	107	249	237	94	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	120	249	255	240	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	252	120	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	95	237	249	107	88	230	255	253	255	255	255	
255	255	255	252	255	169	85	171	255	171	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	90	224	255	251	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	227	92	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	171	255	172	85	169	255	252	255	255	255	
255	255	254	255	250	106	89	235	251	108	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	173	255	252	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	118	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	175	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	109	252	235	89	106	250	255	254	255	255	
255	255	253	255	208	85	135	255	203	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	115	251	253	254	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	253	250	115	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	204	255	134	85	207	255	253	255	255	
255	255	253	255	151	85	196	255	141	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	206	255	253	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	240	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	206	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	141	255	196	85	151	255	253	255	255	
255	254	255	247	99	94	246	242	95	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	127	255	253	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	132	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	95	242	245	93	99	247	255	254	255	
255	253	255	211	85	138	255	193	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	210	255	253	255	255	255	255	255	255	255	253	255	241	118	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	216	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	193	255	137	85	211	255	253	255	
255	252	255	164	85	189	255	142	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	127	255	253	255	255	255	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	128	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	142	255	189	85	164	255	252	255	
255	255	254	116	86	236	249	101	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	200	255	252	255	255	255	255	255	255	255	255	255	255	253	255	241	118	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	203	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	101	251	234	85	117	254	255	255	
253	255	235	87	115	255	213	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	107	248	254	254	255	255	255	255	255	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	118	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	254	249	109	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	214	255	115	87	235	255	253	
252	255	200	85	153	254	171	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	167	255	252	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	167	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	172	254	154	85	200	255	252	
252	255	163	85	195	255	131	85	87	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	86	221	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	221	86	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	87	85	131	255	195	85	163	255	252	
253	255	130	85	228	251	103	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	116	253	254	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	253	255	241	119	85	87	85	85	85	85	85	85	85	87	85	119	241	255	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	254	254	253	116	85	86	85	85	85	85	85	85	85	85	85	85	85	85	85	86	85	103	251	228	85	130	255	253	
